Community	Unknown	Annotated	Functions
C0	Zm00001eb143580	Zm00001eb039390.Zm00001eb102960.Zm00001eb182560.Zm00001eb006670.Zm00001eb272840	regulation of cellular process.regulation of biological process.biological regulation.binding.metabolic process.cellular process.biological_process.molecular_function
C0	Zm00001eb351240	Zm00001eb269050.Zm00001eb206250.Zm00001eb268090.Zm00001eb205500.Zm00001eb088940	membrane.nitrogen compound transport.cellular process.biological_process.cellular anatomical structure.cellular_component.ion binding.small molecule binding.molecular_function.positive regulation of biological process
C0	Zm00001eb435180	Zm00001eb435650	
C0	Zm00001eb246250	Zm00001eb206250.Zm00001eb190510.Zm00001eb006610.Zm00001eb178780.Zm00001eb269050	membrane.binding.multicellular organismal process.ion binding.cellular process.biological_process.cellular anatomical structure.cellular_component.small molecule binding.molecular_function
C0	Zm00001eb272830	Zm00001eb272840.Zm00001eb389570.Zm00001eb210720.Zm00001eb268750.Zm00001eb235880	proteasome assembly.response to topologically incorrect protein.response to misfolded protein.intracellular protein-containing complex.biological regulation.catalytic complex.protein-containing complex assembly.protein-containing complex organization.response to salt stress.nuclear proteasome complex
C0	Zm00001eb247590	Zm00001eb296460.Zm00001eb334740	plastid thylakoid.chloroplast thylakoid.gluconeogenesis.hexose biosynthetic process.monosaccharide biosynthetic process.thylakoid.apoplast.NADP+ metabolic process.nucleoside phosphate catabolic process.nucleobase-containing compound catabolic process
C0	Zm00001eb362700	Known	developmental process.metabolic process.multicellular organismal process.cellular process.membrane.biological regulation
C0	Zm00001eb279320	Zm00001eb313400.Zm00001eb074280	
C0	Zm00001eb039200		
C0	Zm00001eb364360	Known	regulation of DNA-templated transcription.nucleus.DNA-templated transcription.DNA binding
C0	Zm00001eb113350	Zm00001eb260820.Zm00001eb312390.Zm00001eb058790.Zm00001eb271860	terpenoid biosynthetic process.isoprenoid biosynthetic process.terpenoid metabolic process.isoprenoid metabolic process.lipid biosynthetic process.tetraterpenoid biosynthetic process.carotenoid biosynthetic process.carbohydrate derivative metabolic process.phosphatidylglycerol metabolic process.phosphatidylglycerol biosynthetic process
C0	Zm00001eb192430	Known	positive regulation of transcription by RNA polymerase II.membrane.transcription by RNA polymerase II.epidermal cell differentiation.nucleus.animal organ development.anatomical structure formation involved in morphogenesis.protein dimerization activity.root hair cell development
C0	Zm00001eb052910	Known	response to stimulus.transport.membrane.plasma membrane.cysteine biosynthetic process.regulation of biological process.binding
C0	Zm00001eb321560	Known	nucleic acid binding.multicellular organism development.chloroplast.asparagine-tRNA ligase activity.reproductive process.ATP binding.asparaginyl-tRNA aminoacylation
C0	Zm00001eb111510	Known	response to jasmonic acid.abscisic acid-activated signaling pathway.anatomical structure formation involved in morphogenesis.post-translational protein modification.calcium-mediated signaling.peptidyl-serine phosphorylation.stomatal movement.negative regulation of abscisic acid-activated signaling pathway.response to wounding.tube development.response to ethylene.ATP binding.response to pH.peptidyl-threonine phosphorylation.plant-type cell wall modification.pollen tube growth.response to fungus.protein serine/threonine kinase activity.jasmonic acid biosynthetic process.membrane.vacuole
C0	Zm00001eb272840	Known	phosphotransferase activity, alcohol group as acceptor.plastid.lipid kinase activity.intracellular signal transduction.calmodulin binding.membrane.phosphorylation.nervous system development.auxin-activated signaling pathway
C0	Zm00001eb376670	Known	biosynthetic process.Unknown.threonine-type endopeptidase activity.nucleus.proteasome core complex, beta-subunit complex.cytoplasm.metabolic process.response to cadmium ion.biological regulation.ubiquitin-dependent protein catabolic process
C0	Zm00001eb119660	Zm00001eb209360.Zm00001eb034260.Zm00001eb312390.Zm00001eb084350.Zm00001eb058550	catalytic activity.primary metabolic process.metabolic process.cellular process.biological_process.cellular anatomical structure.cellular_component.molecular_function.intracellular monoatomic cation homeostasis.intracellular monoatomic ion homeostasis
C0	Zm00001eb133180		
C0	Zm00001eb205040	Known	hydrolase activity, hydrolyzing O-glycosyl compounds.transferase activity.carbohydrate metabolic process.proteasome-mediated ubiquitin-dependent protein catabolic process.membrane.regulation of biological process
C0	Zm00001eb153270	Known	alpha,alpha-trehalose-phosphate synthase (UDP-forming) activity.trehalose biosynthetic process.glycoside biosynthetic process.cytoplasm.response to stress
C0	Zm00001eb148190	Known	cellular response to chemical stimulus.chromatin binding.DNA binding.cellular response to endogenous stimulus.nucleus.response to hormone.regulation of DNA-templated transcription.DNA-templated transcription.DNA-binding transcription factor activity
C0	Zm00001eb111660	Known	pollen germination.transport.D-xylose metabolic process.UDP phosphatase activity.plasma membrane.extracellular space.GDP phosphatase activity.ATP hydrolysis activity.endosome.protein ubiquitination.IDP phosphatase activity.calmodulin binding.purinergic nucleotide receptor signaling pathway.trans-Golgi network.membrane.Golgi membrane
C0	Zm00001eb039440	Zm00001eb109510.Zm00001eb034260.Zm00001eb058790	leaf morphogenesis.animal organ morphogenesis.plant organ morphogenesis
C0	Zm00001eb315870	Known	nucleus.animal organ development.protein dimerization activity.regulation of DNA-templated transcription.positive regulation of flower development.DNA-templated transcription
C0	Zm00001eb340500	Zm00001eb173960.Zm00001eb100140	
C0	Zm00001eb210410	Zm00001eb406060.Zm00001eb140270.Zm00001eb257720.Zm00001eb394520.Zm00001eb375110.Zm00001eb259480.Zm00001eb193650	macromolecule metabolic process.cellular component organization.cellular component organization or biogenesis.primary metabolic process.metabolic process.cellular process.cellular anatomical structure.cellular_component.molecular_function.biological_process
C0	Zm00001eb347720	Zm00001eb125630.Zm00001eb332610	
C0	Zm00001eb234660	Zm00001eb009960.Zm00001eb372410.Zm00001eb045300.Zm00001eb216780.Zm00001eb362700.Zm00001eb060340	membrane.metabolic process.cellular process.biological_process.cellular anatomical structure.cellular_component.transition metal ion binding.molecular_function.protein ubiquitination.protein modification process
C0	Zm00001eb286220	Known	biosynthetic process.mRNA transport.nuclear pore.protein transport.macromolecule metabolic process.pore complex.GTPase activator activity.primary metabolic process.small GTPase binding.cellular process.nucleocytoplasmic transport.regulation of biological process.protein localization to organelle
C0	Zm00001eb435460		
C0	Zm00001eb406060	Known	embryo development ending in seed dormancy.macromolecule modification.DNA metabolic process.protein targeting to chloroplast.iron-sulfur cluster assembly.translation elongation factor activity.response to stress.translational elongation.chloroplast stroma.regulation of biological process
C0	Zm00001eb435080	Zm00001eb353810	
C0	Zm00001eb095980	Zm00001eb095480.Zm00001eb251290.Zm00001eb403060.Zm00001eb060340.Zm00001eb295820.Zm00001eb246410.Zm00001eb190550.Zm00001eb009960	primary metabolic process.metabolic process.cellular process.biological_process.cellular anatomical structure.cellular_component.molecular_function.macromolecule metabolic process.biological regulation.nucleobase-containing compound metabolic process
C0	Zm00001eb275230	Zm00001eb268750.Zm00001eb205500	
C0	Zm00001eb192900	Zm00001eb376670.Zm00001eb205500.Zm00001eb362020.Zm00001eb235880.Zm00001eb268750.Zm00001eb196650.Zm00001eb206250	cellular process.biological_process.cellular anatomical structure.cellular_component.molecular_function.response to stimulus.catalytic activity.protein-containing complex.primary metabolic process.positive regulation of transcription initiation by RNA polymerase II
C0	Zm00001eb417120	Zm00001eb038930	
C0	Zm00001eb412590	Known	protein-N-terminal amino-acid acetyltransferase activity.indoleacetic acid biosynthetic process.membrane.chloroplast.water transport.protein acetyltransferase complex.response to fructose.N-terminal protein amino acid acetylation.response to salt stress.L-tryptophan catabolic process
C0	Zm00001eb056430	Zm00001eb056340.Zm00001eb172070.Zm00001eb260820.Zm00001eb393560.Zm00001eb072030	chloroplast envelope.plastid envelope.organelle envelope.catalytic activity.primary metabolic process.metabolic process.cellular process.chloroplast stroma.plastid stroma.cellular anatomical structure
C0	Zm00001eb218250	Zm00001eb397980.Zm00001eb003210.Zm00001eb394190.Zm00001eb111510.Zm00001eb094890.Zm00001eb423920	regulation of cellular process.regulation of biological process.biological regulation.cellular process.biological_process.cellular_component.response to abiotic stimulus.response to stimulus.response to light stimulus.response to radiation
C0	Zm00001eb238670	Known	Golgi organization.biosynthetic process.chloroplast.phosphoenolpyruvate carboxylase activity.cellular response to phosphate starvation.phloem sucrose loading.response to fructose.regulation of cellular process.acetyl-CoA catabolic process.carbon fixation.cytosol.cellular response to iron ion starvation.response to salt stress.Unknown.oxaloacetate metabolic process.water transport.nitrate transmembrane transport.apoplast.response to cadmium ion.Unknown.response to temperature stimulus.hyperosmotic response.photosynthesis.response to glucose.tricarboxylic acid cycle.response to sucrose.response to nitrate.protein tetramerization
C0	Zm00001eb119410	Known	Unknown.chlorophyll(ide) b reductase activity.chloroplast thylakoid membrane.chlorophyll catabolic process.PSII associated light-harvesting complex II catabolic process.membrane.plastid membrane
C0	Zm00001eb138510	Known	phosphotransferase activity, alcohol group as acceptor.multicellular organism development.pentose catabolic process.cytoplasm.nucleotide binding.carbohydrate phosphorylation.D-ribose metabolic process.kinase activity
C0	Zm00001eb360900	Zm00001eb293540.Zm00001eb190510.Zm00001eb291530	plasma membrane.intracellular vesicle.cytoplasmic vesicle.vesicle
C0	Zm00001eb229430	Known	response to hypoxia.response to insecticide.NAD+ metabolic process.response to nutrient.positive regulation of apoptotic process.lactate biosynthetic process from pyruvate.response to cAMP.Unknown.Unknown.Unknown.response to xenobiotic stimulus.cytosol.vesicle.Unknown.membrane.flagellated sperm motility.response to estrogen.glucose catabolic process.motile cilium.glycolytic process.response to hydrogen peroxide.ketone metabolic process.Unknown.L-lactate dehydrogenase (NAD+) activity.mitochondrion.response to steroid hormone.response to glucose.ATP biosynthetic process
C0	Zm00001eb163960	Zm00001eb403060.Zm00001eb341680.Zm00001eb060340.Zm00001eb095480.Zm00001eb378690	developmental process.regulation of cellular process.regulation of biological process.biological regulation.nucleus.binding.anatomical structure development.metabolic process.cellular process.biological_process
C0	Zm00001eb255390	Zm00001eb433750.Zm00001eb325570.Zm00001eb066190.Zm00001eb006610	sulfur compound biosynthetic process.potassium ion binding.pyruvate kinase activity.alkali metal ion binding.sulfur compound metabolic process.monocarboxylic acid metabolic process.biosynthetic process.magnesium ion binding.response to stimulus.membrane
C0	Zm00001eb393560	Known	chloroplast.protein kinase activity.translation.transcription by RNA polymerase II.protein phosphorylation.negative regulation of macromolecule metabolic process.membrane.response to stress.regulation of DNA-templated transcription.positive regulation of biological process.ATP binding
C0	Zm00001eb079390	Zm00001eb334740.Zm00001eb153030	
C0	Zm00001eb394190	Known	organic acid metabolic process.carbohydrate metabolic process.signal transduction.protein phosphorylation.mitochondrial matrix.histidine phosphotransfer kinase activity.membrane.pyruvate dehydrogenase (acetyl-transferring) kinase activity.binding
C0	Zm00001eb435820	Zm00001eb380730	
C0	Zm00001eb151750	Known	response to chemical.chloroplast thylakoid membrane.rRNA processing.photosystem II.catalytic activity.plastid organization.photosystem II stabilization.photosystem II assembly.localization.membrane.binding
C0	Zm00001eb133860	Known	regulation of transcription by RNA polymerase II.developmental process.zinc ion binding.transcription by RNA polymerase II.nucleus.multicellular organismal process.membrane.negative regulation of cellular process.Unknown.chromosome organization
C0	Zm00001eb303820	Zm00001eb303810.Zm00001eb162410.Zm00001eb043100	
C0	Zm00001eb115120	Known	phosphate ion transport.Unknown.GTPase binding.cellular response to phosphate starvation.2-alkenal reductase [NAD(P)H] activity.GTPase activator activity.plasma membrane.regulation of COPII vesicle coating.nucleobase-containing compound metabolic process.guanyl-nucleotide exchange factor activity.endoplasmic reticulum to Golgi vesicle-mediated transport.protein secretion.Unknown
C0	Zm00001eb098880	Zm00001eb125630	
C0	Zm00001eb311450	Zm00001eb334740.Zm00001eb296460.Zm00001eb194260	gluconeogenesis.hexose biosynthetic process.monosaccharide biosynthetic process.nucleoside phosphate catabolic process.nucleobase-containing compound catabolic process.organophosphate catabolic process.purine-containing compound catabolic process.hexose metabolic process.glucose metabolic process.monosaccharide metabolic process
C0	Zm00001eb380800	Zm00001eb353550.Zm00001eb251020	
C0	Zm00001eb435050	Zm00001eb105270.Zm00001eb435650	plastoglobule.plastid thylakoid membrane.external encapsulating structure.cell wall.chloroplast thylakoid membrane.thylakoid membrane.photosynthetic membrane.outer membrane.organelle outer membrane.plastid membrane
C0	Zm00001eb300480	Zm00001eb140160.Zm00001eb151750.Zm00001eb403780.Zm00001eb056340	rRNA metabolic process.rRNA processing.plastid organization.localization.RNA processing.organelle organization.protein-containing complex.establishment of protein localization to organelle.chloroplast organization.primary metabolic process
C0	Zm00001eb017790	Zm00001eb394190.Zm00001eb209360.Zm00001eb140160.Zm00001eb052650	regulation of biological process.macromolecule metabolic process.catalytic activity.biological regulation.primary metabolic process.phosphorus metabolic process.phosphate-containing compound metabolic process.metabolic process.protein metabolic process.rRNA metabolic process
C0	Zm00001eb061510	Zm00001eb397520.Zm00001eb025140	photorespiration.metabolic compound salvage.plastid organization.plastid membrane.transmembrane transporter activity.transporter activity
C0	Zm00001eb437290		
C0	Zm00001eb420070	Zm00001eb341680.Zm00001eb060340.Zm00001eb084080.Zm00001eb006610.Zm00001eb004030.Zm00001eb061960	post-translational protein modification.primary metabolic process.metabolic process.cellular process.biological_process.cellular anatomical structure.cellular_component.ADP binding.molecular_function.protein modification process
C0	Zm00001eb146160	Zm00001eb177060.Zm00001eb332860.Zm00001eb115120.Zm00001eb083640.Zm00001eb190550	nucleobase-containing compound metabolic process.primary metabolic process.metabolic process.cellular process.biological_process.cellular anatomical structure.cellular_component.2-alkenal reductase [NAD(P)H] activity.molecular_function.oxidoreductase activity, acting on the CH-CH group of donors, NAD or NADP as acceptor
C0	Zm00001eb148380	Known	organelle organization.clathrin binding.endosomal transport.phosphatidylinositol-3,5-bisphosphate binding.cytosolic transport.endocytic vesicle.endosome.endocytosis.clathrin vesicle coat.cytosol.phosphatidylinositol-3-phosphate binding
C0	Zm00001eb437750		
C0	Zm00001eb387760	Zm00001eb258170.Zm00001eb332510.Zm00001eb206250.Zm00001eb205500.Zm00001eb376670.Zm00001eb293540	catalytic activity.cellular process.biological_process.positive regulation of transcription initiation by RNA polymerase II.positive regulation of DNA-templated transcription initiation.positive regulation of RNA polymerase II transcription preinitiation complex assembly.positive regulation of cellular component organization.positive regulation of cellular component biogenesis.positive regulation of protein-containing complex assembly.regulation of RNA polymerase II transcription preinitiation complex assembly
C0	Zm00001eb313020	Zm00001eb251290.Zm00001eb095480.Zm00001eb278360.Zm00001eb006610.Zm00001eb190550	macromolecule metabolic process.nucleus.RNA processing.primary metabolic process.metabolic process.cellular process.biological_process.cellular anatomical structure.cellular_component.molecular_function
C0	Zm00001eb101820	Zm00001eb400710.Zm00001eb063940.Zm00001eb315140	
C0	Zm00001eb058550	Known	embryo development ending in seed dormancy.pollen tube guidance.organelle organization.chloroplast.nuclear pore.catalytic activity.defense response to fungus.cell cycle phase.cell cycle.mediator complex binding.cytosol.protein modification by small protein conjugation.nucleocytoplasmic transport.ubiquitin-dependent protein catabolic process
C0	Zm00001eb038930	Known	starch biosynthetic process.Unknown.Unknown.glucosinolate biosynthetic process.response to redox state.thylakoid.acetyl-CoA catabolic process.maltose metabolic process.L-malate dehydrogenase (NAD+) activity.L-malate dehydrogenase (NADP+) activity.malate metabolic process.oxaloacetate metabolic process.rRNA processing.plastid organization.glycoside biosynthetic process.apoplast.ketone metabolic process.chloroplast envelope.mitochondrion.tricarboxylic acid cycle.photosystem II assembly.positive regulation of catalytic activity.chloroplast stroma
C0	Zm00001eb251290	Known	protein deubiquitination.post-translational protein modification.membrane.regulation of biological process.cysteine-type deubiquitinase activity.ubiquitin-dependent protein catabolic process
C0	Zm00001eb440790	Zm00001eb435650	
C0	Zm00001eb067700	Known	response to abscisic acid.carbohydrate metabolic process.plasma membrane.isomerase activity.cytosol.plant-type cell wall.carbohydrate binding.membrane.metabolic process.Unknown
C0	Zm00001eb409610	Zm00001eb409600	
C0	Zm00001eb062810	Known	unfolded protein binding.membrane.chloroplast.DNA replication.heat shock protein binding.protein folding.response to heat.multicellular organismal process.cytosol.metabolic process.ATP binding.zinc ion binding.biological regulation.protein metabolic process
C0	Zm00001eb438330		
C0	Zm00001eb098150	Known	response to stimulus.Unknown.NADP binding.flavin adenine dinucleotide binding.N,N-dimethylaniline monooxygenase activity.primary metabolic process.membrane.Unknown
C0	Zm00001eb441000		
C0	Zm00001eb314900	Known	release of seed from dormancy.Unknown.abscisic acid catabolic process.response to red light.defense response to fungus.(+)-abscisic acid 8'-hydroxylase activity.electron transfer activity.iron ion binding.membrane.biological regulation.heme binding
C0	Zm00001eb049820	Zm00001eb049810.Zm00001eb101130.Zm00001eb352790.Zm00001eb421060	biosynthetic process.positive regulation of biological process.regulation of biological process.macromolecule metabolic process.membrane.biological regulation.primary metabolic process.regulation of macromolecule biosynthetic process.regulation of nucleobase-containing compound metabolic process.regulation of biosynthetic process
C0	Zm00001eb184710	Known	response to stimulus.multicellular organism development.regulation of cellular process.signaling.membrane.protein phosphorylation.plasma membrane.protein serine/threonine kinase activity.ATP binding.metabolic process
C0	Zm00001eb338790	Zm00001eb197300.Zm00001eb278360.Zm00001eb026440.Zm00001eb224640	reproductive process.catalytic activity.primary metabolic process.metabolic process.cellular process.anatomical structure development.biological_process.cellular anatomical structure.cellular_component.molecular_function
C0	Zm00001eb138250	Known	flavonol 3-O-glucosyltransferase activity.endoplasmic reticulum membrane.quercetin 3-O-glucosyltransferase activity.organelle membrane.primary metabolic process.endoplasmic reticulum unfolded protein response.cis-zeatin O-beta-D-glucosyltransferase activity.salicylic acid mediated signaling pathway.jasmonic acid mediated signaling pathway.glucuronosyltransferase activity.trans-zeatin O-beta-D-glucosyltransferase activity.ER-nucleus signaling pathway.protein targeting to membrane.regulation of plant-type hypersensitive response.membrane.proline transport.dhurrin biosynthetic process.quercetin 7-O-glucosyltransferase activity
C0	Zm00001eb039160		
C0	Zm00001eb406400	Known	RNA metabolic process.chloroplast.Unknown.proteolysis.peptidase activity.hydrolase activity, acting on ester bonds.membrane.Unknown.regulation of biological process.binding
C0	Zm00001eb119480	Zm00001eb353810.Zm00001eb032820.Zm00001eb364620.Zm00001eb255710	galactolipid biosynthetic process.galactolipid metabolic process.glycolipid biosynthetic process.lipid biosynthetic process.glycolipid metabolic process.liposaccharide metabolic process.membrane lipid biosynthetic process.membrane lipid metabolic process.response to oxygen levels.response to decreased oxygen levels
C0	Zm00001eb421860	Zm00001eb397520	
C0	Zm00001eb397520	Known	pentose-phosphate shunt.proton motive force-driven plasma membrane ATP synthesis.DNA binding.chloroplast thylakoid membrane.defense response to fungus.plasma membrane.photorespiration.defense response to bacterium.glucosinolate biosynthetic process.negative regulation of defense response.detection of biotic stimulus.protein targeting to membrane.regulation of plant-type hypersensitive response.Unknown.Unknown.Unknown.salicylic acid biosynthetic process.systemic acquired resistance, salicylic acid mediated signaling pathway.response to cold.response to cytokinin.response to chitin.rRNA processing.MAPK cascade.plastid organization.jasmonic acid mediated signaling pathway.Unknown.chloroplast envelope.photosystem II assembly.positive regulation of catalytic activity.regulation of hydrogen peroxide metabolic process.membrane.proton transmembrane transporter activity
C0	Zm00001eb181370	Known	sucrose catabolic process.Unknown.chloroplast.defense response to bacterium.animal organ development.localization.regulation of multicellular organismal process.starch metabolic process.sucrose alpha-glucosidase activity.glycoside catabolic process.negative regulation of nucleobase-containing compound metabolic process.cell surface receptor signaling pathway.cellular developmental process.alpha-1,4-glucosidase activity.root development.ethylene biosynthetic process.regulation of signal transduction.cytosol.meiotic cell cycle.Unknown.circadian rhythm.aminoglycan biosynthetic process.anatomical structure morphogenesis.tissue development.positive regulation of biological process.RNA biosynthetic process.response to hydrogen peroxide.binding.cotyledon development.endo-alpha-N-acetylgalactosaminidase activity.mitochondrion.regulation of DNA-templated transcription.Unknown
C0	Zm00001eb057570	Known	ketone metabolic process.sterol biosynthetic process.endoplasmic reticulum membrane.chloroplast thylakoid membrane.pentacyclic triterpenoid biosynthetic process.chloroplast outer membrane.plasma membrane.defense response to bacterium.vacuolar membrane.stromule.metal ion binding.nitrate reductase (NADH) activity.electron transport chain.membrane.Unknown.heme binding.alcohol biosynthetic process
C0	Zm00001eb326570	Known	response to stimulus.cysteine-type peptidase activity.developmental process.extracellular space.lysosome.proteolysis.multicellular organismal process.cellular process.membrane.metabolic process.apoplast.biological regulation.binding
C0	Zm00001eb279090	Known	cellular response to chemical stimulus.DNA binding.cellular response to endogenous stimulus.signal transduction.nucleus.Unknown.response to stress.regulation of DNA-templated transcription.metabolic process.DNA-templated transcription.DNA-binding transcription factor activity
C0	Zm00001eb271860	Known	phosphatidylglycerol biosynthetic process.carotenoid biosynthetic process.chlorophyll biosynthetic process.membrane.15-cis-phytoene synthase activity.isopentenyl diphosphate biosynthetic process, methylerythritol 4-phosphate pathway.Unknown.ergosterol biosynthetic process.unsaturated fatty acid biosynthetic process.squalene synthase [NAD(P)H] activity.Unknown.plastoglobule
C0	Zm00001eb171440	Known	Golgi organization.photorespiration.acetyl-CoA catabolic process.Unknown.Unknown.response to abscisic acid.ethylene-activated signaling pathway.response to iron ion.cytosol.response to salt stress.isocitrate metabolic process.ubiquitin-dependent protein catabolic process.water transport.glucose catabolic process.mitochondrial electron transport, succinate to ubiquinone.cell wall.glycolytic process.gluconeogenesis.response to temperature stimulus.hyperosmotic response.glyoxylate cycle.photosynthesis.response to cadmium ion.Unknown.response to misfolded protein.response to carbohydrate.protein N-linked glycosylation.tricarboxylic acid cycle.response to auxin.Unknown.vacuolar membrane.proteasome core complex assembly.aconitate hydratase activity.chloroplast stroma.4 iron, 4 sulfur cluster binding.response to superoxide
C0	Zm00001eb437230		
C0	Zm00001eb038010	Known	response to salt stress.response to water deprivation.positive regulation of DNA-templated transcription.glucose mediated signaling pathway.transcription cis-regulatory region binding.nucleus.abscisic acid-activated signaling pathway.protein dimerization activity.membrane.DNA-templated transcription.DNA-binding transcription factor activity
C0	Zm00001eb144790	Zm00001eb038930.Zm00001eb081810	
C0	Zm00001eb243730	Known	flower development.multidimensional cell growth.xylem development.response to chemical.regulation of programmed cell death.DNA binding.innate immune response.nucleus.leaf senescence.Unknown.Unknown.regulation of DNA-templated transcription.DNA-templated transcription.DNA-binding transcription factor activity.response to bacterium
C0	Zm00001eb188950	Known	multicellular organism development.membrane.DNA binding.positive regulation of transcription by RNA polymerase II.transcription by RNA polymerase II.nucleus.negative regulation of metabolic process.negative regulation of cellular process
C0	Zm00001eb057980	Zm00001eb039390.Zm00001eb102960	
C0	Zm00001eb257720	Known	embryo development ending in seed dormancy.chloroplast organization.leaf development.RNA metabolic process.positive regulation of DNA-templated transcription.chloroplast.translation initiation factor activity.protein targeting to chloroplast.isopentenyl diphosphate biosynthetic process, methylerythritol 4-phosphate pathway.response to stress.iron-sulfur cluster assembly.ribosome disassembly.cell wall.ribosome binding.translational initiation.aromatic amino acid family biosynthetic process
C0	Zm00001eb441810	Zm00001eb380730	
C0	Zm00001eb120920	Known	chloroplast rRNA processing.chloroplast.ribosome.translation.nucleus.catalytic activity.RNA binding.regulation of cellular process.plastid nucleoid
C0	Zm00001eb057490	Known	cell surface receptor signaling pathway.response to chemical.G protein-coupled receptor signaling pathway.membrane.G protein-coupled photoreceptor activity.intracellular anatomical structure.protein-tetrapyrrole linkage.protein homodimerization activity.red, far-red light phototransduction.Unknown.signal transduction.phosphorelay signal transduction system.regulation of DNA-templated transcription.detection of visible light.DNA-templated transcription.phosphorelay sensor kinase activity
C0	Zm00001eb440800		
C0	Zm00001eb348940	Zm00001eb394070.Zm00001eb229430.Zm00001eb153830.Zm00001eb216780.Zm00001eb066190.Zm00001eb278360.Zm00001eb074280	metabolic process.cellular process.biological_process.cellular anatomical structure.cellular_component.molecular_function.pyridine-containing compound catabolic process.purine nucleoside diphosphate catabolic process.purine ribonucleoside diphosphate catabolic process.pyridine nucleotide catabolic process
C0	Zm00001eb193650	Known	DNA binding.chloroplast.signal transduction.nucleus.animal organ development.copper ion binding.amine metabolic process.quinone binding.response to stress.metabolic process.DNA-templated transcription.DNA-directed RNA polymerase activity
C0	Zm00001eb080850	Known	embryo development ending in seed dormancy.chloroplast organization.ketone metabolic process.amine metabolic process.mitochondrion.chloroplast stroma.tyrosyl-tRNA aminoacylation.phosphatidylglycerol biosynthetic process.vegetative to reproductive phase transition of meristem.thylakoid membrane organization.tyrosine-tRNA ligase activity.cytosol.RNA binding.iron-sulfur cluster assembly.ATP binding.plant ovule development
C0	Zm00001eb435030		
C0	Zm00001eb012980	Known	CDP-diacylglycerol-glycerol-3-phosphate 3-phosphatidyltransferase activity.chloroplast envelope.mitochondrion.phosphatidylinositol biosynthetic process.membrane.binding
C0	Zm00001eb338710	Zm00001eb043650.Zm00001eb074280.Zm00001eb241630	plasma membrane
C0	Zm00001eb287740	Zm00001eb397520	
C0	Zm00001eb255910		
C0	Zm00001eb441010		
C0	Zm00001eb290970	Known	intracellular membrane-bounded organelle.primary metabolic process.endoplasmic reticulum unfolded protein response.cis-zeatin O-beta-D-glucosyltransferase activity.salicylic acid mediated signaling pathway.jasmonic acid mediated signaling pathway.glucuronosyltransferase activity.ER-nucleus signaling pathway.protein targeting to membrane.regulation of plant-type hypersensitive response.trans-zeatin O-beta-D-glucosyltransferase activity.Unknown.proline transport
C0	Zm00001eb434890	Zm00001eb353810	
C0	Zm00001eb006670	Known	respiratory burst involved in defense response.intracellular anatomical structure.response to zinc ion.intracellular signal transduction.protein ubiquitination.response to carbohydrate.plasma membrane.response to chitin.membrane.zinc ion binding.ubiquitin-protein transferase activity.defense response to bacterium
C0	Zm00001eb403240	Known	photosynthetic electron transport in photosystem I.leaf morphogenesis.mRNA modification.cell differentiation.pentose-phosphate shunt.positive regulation of DNA-templated transcription.chloroplast thylakoid membrane.carbohydrate metabolic process.signal transduction.catalytic activity.animal organ morphogenesis.anatomical structure formation involved in morphogenesis.myo-inositol hexakisphosphate biosynthetic process.carbohydrate binding.NAD(P)H dehydrogenase complex (plastoquinone)
C0	Zm00001eb066530	Zm00001eb403780.Zm00001eb052650.Zm00001eb259480.Zm00001eb257720	membrane-bounded organelle.intracellular membrane-bounded organelle.chloroplast.organelle.intracellular organelle.plastid.binding.establishment of protein localization to organelle.primary metabolic process.protein localization to organelle
C0	Zm00001eb410500	Known	petal formation.stamen morphogenesis.methylglyoxal catabolic process to D-lactate via S-lactoyl-glutathione.Unknown.Unknown.animal organ formation.nucleus.protein-disulfide reductase activity.anther development.nucleobase-containing compound metabolic process.cytoplasm.2 iron, 2 sulfur cluster binding.electron transfer activity.response to stress.cell redox homeostasis.Unknown
C0	Zm00001eb055340	Zm00001eb055350.Zm00001eb072020	
C0	Zm00001eb394230	Known	cytokinesis by cell plate formation.establishment of cell polarity.anatomical structure formation involved in morphogenesis.peptidyl-prolyl cis-trans isomerase activity.vernalization response.auxin-activated signaling pathway.cytosol.Unknown.FK506 binding.endoplasmic reticulum membrane.nucleus.embryonic pattern specification.microtubule cytoskeleton organization.cell differentiation.unidimensional cell growth.cytokinin-activated signaling pathway.organelle membrane.Unknown.protein peptidyl-prolyl isomerization.very long-chain fatty acid biosynthetic process.lateral root development.membrane
C0	Zm00001eb138190	Known	damaged DNA binding.single-stranded DNA binding.protein homooligomerization.response to methylmercury.reciprocal meiotic recombination.DNA recombinase assembly.response to gamma radiation.lateral element.regulation of DNA replication.purine ribonucleoside triphosphate catabolic process.regulation of cell cycle.purine ribonucleotide catabolic process.Unknown.double-stranded DNA binding.epigenetic regulation of gene expression.chromatin.purine ribonucleoside catabolic process.Unknown.perinuclear region of cytoplasm.ATP binding.site of double-strand break.response to cadmium ion.mitotic recombination-dependent replication fork processing.PML body.somatic cell DNA recombination.pollen development.single-stranded DNA helicase activity.chromatin organization.mitochondrial matrix.regulatory ncRNA-mediated gene silencing.DNA strand exchange activity.ATP metabolic process.meiotic M phase.mitotic recombination.Unknown.identical protein binding.Unknown
C0	Zm00001eb149840	Known	cellular developmental process.transferase activity.anatomical structure development.defense response.protein phosphorylation.membrane.multicellular organismal process.cellular localization.immune system process.regulation of DNA-templated transcription.cellular component organization
