Community	Unknown	Annotated	Functions
C0	Zm00001eb260560	Known	regulation of cellular process.protein phosphorylation.response to stimulus.plasma membrane.protein serine/threonine kinase activity.metabolic process.post-translational protein modification.membrane.signaling.ATP binding
C0	Zm00001eb085110	Zm00001eb372410.Zm00001eb295820.Zm00001eb088940.Zm00001eb205500	ion binding.small molecule binding.protein-containing complex.membrane.binding.cellular process.cellular component organization.biological_process.cellular component organization or biogenesis.intracellular protein-containing complex
C0	Zm00001eb394070	Known	nucleus.nucleic acid binding.cytoplasm.regulation of stomatal movement.polar nucleus fusion.ligase activity.response to carbohydrate.response to chitin.calmodulin binding.metabolic process.nucleotide binding.intracellular transport.membrane.zinc ion transmembrane transporter activity.zinc ion transmembrane transport
C0	Zm00001eb187200	Zm00001eb220220.Zm00001eb031790.Zm00001eb208940.Zm00001eb172070.Zm00001eb096060	phospholipid metabolic process.sulfur compound metabolic process.primary metabolic process.metabolic process.cellular process.biological_process.cellular anatomical structure.cellular_component.carbohydrate derivative metabolic process.vitamin metabolic process
C0	Zm00001eb118350	Zm00001eb094890.Zm00001eb237230.Zm00001eb237220	lactoylglutathione lyase activity.carbon-sulfur lyase activity.cellular detoxification of methylglyoxal.aldehyde catabolic process.ketone catabolic process.methylglyoxal catabolic process to lactate.methylglyoxal metabolic process.cellular detoxification of aldehyde.methylglyoxal catabolic process.methylglyoxal catabolic process to D-lactate via S-lactoyl-glutathione
C0	Zm00001eb135280	Zm00001eb039390.Zm00001eb006670.Zm00001eb362020	
C0	Zm00001eb111500	Zm00001eb111510.Zm00001eb332050.Zm00001eb321030.Zm00001eb045990.Zm00001eb418510.Zm00001eb158000	response to stimulus.biological_process.molecular_function.catalytic activity.biological regulation.response to stress.primary metabolic process.metabolic process.cellular process.cellular anatomical structure
C0	Zm00001eb286220	Known	nucleocytoplasmic transport.biosynthetic process.nuclear pore.pore complex.GTPase activator activity.small GTPase binding.mRNA transport.primary metabolic process.protein transport.regulation of biological process.protein localization to organelle.cellular process.macromolecule metabolic process
C0	Zm00001eb032640	Known	photosynthesis.dephosphorylation.protein metabolic process.gene expression.chloroplast stroma.Unknown.phosphatase activity.Unknown.Unknown.macromolecule biosynthetic process.magnesium ion binding
C0	Zm00001eb403780	Known	nucleus.protein import into nucleus.developmental process.transcription coactivator activity.response to salt stress.calcium ion transmembrane transport.nascent polypeptide-associated complex.phosphatidylinositol phosphate binding.Unknown.P-type calcium transporter activity.primary metabolic process.protein transmembrane import into intracellular organelle.membrane.cytosolic ribosome.plasmodesma.anatomical structure development
C0	Zm00001eb067290	Zm00001eb237390.Zm00001eb177450.Zm00001eb184240.Zm00001eb407610.Zm00001eb260560.Zm00001eb128010.Zm00001eb376750.Zm00001eb411260	primary metabolic process.metabolic process.cellular process.biological_process.cellular anatomical structure.cellular_component.molecular_function.catalytic activity.response to stimulus.membrane
C0	Zm00001eb042540	Zm00001eb237270.Zm00001eb172070.Zm00001eb325920.Zm00001eb353810.Zm00001eb096060.Zm00001eb208940	primary metabolic process.metabolic process.cellular process.biological_process.lipid metabolic process.cellular anatomical structure.cellular_component.catalytic activity.amino acid metabolic process.liposaccharide metabolic process
C0	Zm00001eb287740	Zm00001eb397520	
C0	Zm00001eb150290	Known	Unknown.2-hydroxyglutarate dehydrogenase activity.FAD binding.protein metabolic process.(S)-2-hydroxy-acid oxidase activity.(S)-2-hydroxy-acid oxidase activity.mitochondrion.(S)-2-hydroxy-acid oxidase activity
C0	Zm00001eb274690	Known	nucleus.cytoplasm.response to chitin.regulation of flower development.DNA-binding transcription factor activity.response to carbohydrate.blue light signaling pathway.photomorphogenesis.DNA-templated transcription.negative regulation of DNA-templated transcription.red or far-red light signaling pathway.zinc ion binding
C0	Zm00001eb385060	Zm00001eb205040.Zm00001eb359730.Zm00001eb052210.Zm00001eb401490.Zm00001eb182560	primary metabolic process.metabolic process.cellular process.biological_process.molecular_function.proteasome-mediated ubiquitin-dependent protein catabolic process.regulation of biological process.proteasomal protein catabolic process.biological regulation.protein catabolic process
C0	Zm00001eb039120	Zm00001eb400040.Zm00001eb332610	
C0	Zm00001eb237270	Known	plastoglobule.response to oxidative stress.chlorophyll metabolic process.xanthophyll metabolic process.chloroplast thylakoid.fatty acid metabolic process.response to salt stress.vitamin E biosynthetic process.regulation of defense response.ketone metabolic process.response to high light intensity.tocopherol cyclase activity.chloroplast inner membrane.phloem sucrose loading.myo-inositol hexakisphosphate biosynthetic process.response to temperature stimulus
C0	Zm00001eb190510	Known	gravitropism.Golgi cisterna membrane.fin regeneration.endoplasmic reticulum to Golgi vesicle-mediated transport.plasma membrane.Golgi transport complex.regulation of ER to Golgi vesicle-mediated transport.Golgi-associated vesicle.Unknown.retrograde vesicle-mediated transport, Golgi to endoplasmic reticulum.endoplasmic reticulum membrane.response to hypoxia.protein transport.fin morphogenesis.vesicle docking involved in exocytosis.membrane coat.post-Golgi vesicle-mediated transport.cellular component organization.cis-Golgi network.response to toxic substance.cytosol.membrane.syntaxin binding
C0	Zm00001eb191540	Known	glutathione metabolic process.glutathione transferase activity.cellular component organization.toxin catabolic process.translation.chloroplast.response to cyclopentenone.Unknown
C0	Zm00001eb173960	Known	regulation of DNA-templated transcription.nucleus.multicellular organism development.DNA-templated transcription.DNA binding.response to chemical
C0	Zm00001eb075740	Zm00001eb185800.Zm00001eb287520.Zm00001eb306900	phosphate-containing compound metabolic process.phosphorus metabolic process
C0	Zm00001eb359930	Known	recognition of pollen.protein phosphorylation.signal transduction.plasma membrane.protein serine/threonine kinase activity.multicellular organismal process.metabolic process.carbohydrate binding.membrane.ATP binding.anatomical structure development
C0	Zm00001eb058550	Known	nucleocytoplasmic transport.protein modification by small protein conjugation.nuclear pore.catalytic activity.cell cycle phase.pollen tube guidance.mediator complex binding.cytosol.organelle organization.cell cycle.chloroplast.embryo development ending in seed dormancy.defense response to fungus.ubiquitin-dependent protein catabolic process
C0	Zm00001eb105790	Zm00001eb394530.Zm00001eb397520	defense response to bacterium.plastid envelope.chloroplast envelope.organelle envelope.response to bacterium.response to hormone.response to endogenous stimulus.defense response.response to other organism.biological process involved in interspecies interaction between organisms
C0	Zm00001eb043100	Known	response to oxidative stress.heme binding.response to abiotic stimulus.cellular oxidant detoxification.hydrogen peroxide catabolic process.plant-type cell wall organization.plant-type cell wall.Unknown.peroxidase activity.metal ion binding.plasmodesma.extracellular region
C0	Zm00001eb387760	Zm00001eb258170.Zm00001eb332510.Zm00001eb206250.Zm00001eb205500.Zm00001eb376670.Zm00001eb293540	catalytic activity.cellular process.biological_process.positive regulation of cellular component biogenesis.regulation of RNA polymerase II transcription preinitiation complex assembly.positive regulation of RNA polymerase II transcription preinitiation complex assembly.positive regulation of transcription initiation by RNA polymerase II.positive regulation of cellular component organization.regulation of DNA-templated transcription initiation.positive regulation of protein-containing complex assembly
C0	Zm00001eb437750		
C0	Zm00001eb314900	Known	abscisic acid catabolic process.electron transfer activity.heme binding.response to red light.iron ion binding.(+)-abscisic acid 8'-hydroxylase activity.release of seed from dormancy.defense response to fungus.membrane.Unknown.biological regulation
C0	Zm00001eb406030	Known	Unknown.regulation of DNA-templated transcription.DNA-binding transcription factor activity.response to biotic stimulus.Unknown.Unknown.response to stress.sequence-specific DNA binding
C0	Zm00001eb091980	Zm00001eb043650	polyol transmembrane transport.urea transport.arsenite transport.glycerol transmembrane transport.one-carbon compound transport.urea transmembrane transport.lateral plasma membrane.water channel activity.glycerol transmembrane transporter activity.arsenite transmembrane transporter activity
C0	Zm00001eb278530	Known	oxidoreductase activity, acting on NAD(P)H, heme protein as acceptor.2 iron, 2 sulfur cluster binding.electron transfer activity.tube development.electron transport chain.methylglyoxal catabolic process to D-lactate via S-lactoyl-glutathione.pollen tube development.mitochondrial matrix.primary metabolic process.ubiquinone biosynthetic process.heme A biosynthetic process.iron-sulfur cluster assembly.reproductive process
C0	Zm00001eb086700	Known	heat acclimation.cytoplasm.metabolic process.plasma membrane.membrane.nuclear membrane.transition metal ion binding.plasmodesma.transition metal ion transport.Unknown
C0	Zm00001eb039200		
C0	Zm00001eb107080	Zm00001eb031790.Zm00001eb120920.Zm00001eb259480	
C0	Zm00001eb237390	Known	ketone metabolic process.response to stimulus.3-hydroxyacyl-CoA dehydrogenase (NAD+) activity.peroxisome.chloroplast.cell wall.fatty acid beta-oxidation.plasmodesma
C0	Zm00001eb244510	Known	galactosylxylosylprotein 3-beta-galactosyltransferase activity.carbohydrate metabolic process.Golgi membrane.translation.protein glycosylation.membrane.beta-1,3-galactosyltransferase activity.multicellular organismal process
C0	Zm00001eb079800	Known	RNA modification.endonuclease activity.Group II intron splicing.RNA binding.chloroplast.Unknown.chloroplast organization
C0	Zm00001eb435450		
C0	Zm00001eb162410	Known	regulation of chemotaxis.positive regulation of DNA-templated transcription.protein deneddylation.mitotic cell cycle.proteasome binding.negative regulation of endopeptidase activity.regulation of proteasomal protein catabolic process.chromosome organization.thiolester hydrolase activity.transmission of nerve impulse.metabolic process.plasma membrane.proteasome complex.cysteine-type deubiquitinase activity.mitotic G2 phase.protein deubiquitination.nucleus.synapse.photomorphogenesis.Unknown.cytoplasmic vesicle.plasmodesma.cell surface.chemical synaptic transmission.regulation of behavior.calmodulin binding.protein ubiquitination.cell cycle process.post-translational protein modification.endopeptidase inhibitor activity.membrane.ubiquitin-dependent protein catabolic process
C0	Zm00001eb034750	Known	nucleic acid binding.carbohydrate metabolic process.viral capsid.nucleotide binding.translation.protein glycosylation.mRNA splicing, via spliceosome.regulation of biological process
C0	Zm00001eb057440	Known	response to karrikin.transmembrane transport.oligopeptide transport.multicellular organism development.plasma membrane.amide transmembrane transporter activity.protein transport.membrane.oligopeptide transmembrane transporter activity.Unknown
C0	Zm00001eb144790	Zm00001eb038930.Zm00001eb081810	
C0	Zm00001eb153270	Known	cytoplasm.glycoside biosynthetic process.alpha,alpha-trehalose-phosphate synthase (UDP-forming) activity.trehalose biosynthetic process.response to stress
C0	Zm00001eb181370	Known	Unknown.defense response to bacterium.endo-alpha-N-acetylgalactosaminidase activity.sucrose catabolic process.response to hydrogen peroxide.anatomical structure morphogenesis.Unknown.sucrose alpha-glucosidase activity.regulation of DNA-templated transcription.tissue development.cell surface receptor signaling pathway.localization.ethylene biosynthetic process.regulation of multicellular organismal process.aminoglycan biosynthetic process.binding.positive regulation of biological process.meiotic cell cycle.root development.alpha-1,4-glucosidase activity.chloroplast.negative regulation of nucleobase-containing compound metabolic process.cotyledon development.RNA biosynthetic process.animal organ development.cellular developmental process.circadian rhythm.glycoside catabolic process.starch metabolic process.cytosol.Unknown.regulation of signal transduction.mitochondrion
C0	Zm00001eb081330	Known	response to light stimulus.response to ethylene.intracellular signal transduction.response to chitin.defense response to bacterium.ER-nucleus signaling pathway.plasma membrane.response to jasmonic acid.ethylene biosynthetic process.nitrate transmembrane transport.response to nitrate.hyperosmotic salinity response.intracellular anatomical structure.respiratory burst involved in defense response.Unknown.response to L-ascorbic acid.abscisic acid-activated signaling pathway.protein ubiquitination.response to auxin.response to water deprivation.proteasome-mediated ubiquitin-dependent protein catabolic process.response to wounding.ubiquitin protein ligase activity.endoplasmic reticulum unfolded protein response.membrane.cellular response to nitrogen levels.zinc ion binding
C0	Zm00001eb102050	Known	regulation of cellular process.developmental process.phosphorylation.phosphatidylinositol N-acetylglucosaminyltransferase activity.mRNA binding.kinase activity.membrane.GPI anchor biosynthetic process.multicellular organismal process
C0	Zm00001eb211970	Known	response to cold.Unknown.cinnamyl-alcohol dehydrogenase activity.Unknown.dephosphorylation.cytosol.plasma membrane.primary metabolic process.Unknown.glucosinolate biosynthetic process.cinnamoyl-CoA reductase activity.small molecule biosynthetic process.lignin biosynthetic process
C0	Zm00001eb294700	Known	clathrin-coated vesicle.2-alkenal reductase [NAD(P)H] activity.protein targeting to vacuole.endocytosis.clathrin binding.1-phosphatidylinositol binding.clathrin coat.plasma membrane.vesicle coating.membrane fusion.clathrin coat assembly.clathrin-coated pit.protein glycosylation.Golgi apparatus.regulation of biological process.multicellular organismal process
C0	Zm00001eb153650	Known	NAD binding.pentose-phosphate shunt.phosphogluconate dehydrogenase (decarboxylating) activity.3-hydroxyisobutyrate dehydrogenase activity.ketone metabolic process.glucose catabolic process.NADPH regeneration.cytosol.Unknown.2-hydroxy-3-oxopropionate reductase activity.valine metabolic process.mitochondrion
C0	Zm00001eb007510	Known	animal organ development.response to light stimulus.heme binding.Unknown.regulation of meristem growth.molecular transducer activity.late endosome.plasma membrane.intracellular membrane-bounded organelle.signal transduction.positive gravitropism.protein ubiquitination.apical protein localization.flower development.basipetal auxin transport.cotyledon development.inflorescence development.positive regulation of flower development
C0	Zm00001eb370450	Zm00001eb079420.Zm00001eb352790.Zm00001eb064540	
C0	Zm00001eb441810	Zm00001eb380730	
C0	Zm00001eb038010	Known	glucose mediated signaling pathway.nucleus.protein dimerization activity.positive regulation of DNA-templated transcription.response to salt stress.DNA-binding transcription factor activity.abscisic acid-activated signaling pathway.response to water deprivation.transcription cis-regulatory region binding.DNA-templated transcription.membrane
C0	Zm00001eb113400	Known	Unknown.RNA metabolic process.cellular component organization.negative regulation of cellular process.Unknown.endoplasmic reticulum.membrane.strictosidine synthase activity
C0	Zm00001eb355690	Zm00001eb000850.Zm00001eb237220.Zm00001eb087980.Zm00001eb237230.Zm00001eb413850	response to stimulus.extracellular region.cation binding.metal ion binding.binding.lactoylglutathione lyase activity.carbon-sulfur lyase activity.ion binding.response to stress.cellular process
C0	Zm00001eb174880		
C0	Zm00001eb077010	Zm00001eb083840.Zm00001eb129010.Zm00001eb432100.Zm00001eb289470.Zm00001eb330460.Zm00001eb151750	metabolic process.cellular process.biological_process.cellular anatomical structure.cellular_component.biological regulation.binding.photosystem II.photosystem.protein-containing complex
C0	Zm00001eb437200		
C0	Zm00001eb437290		
C0	Zm00001eb156000	Known	RNA modification.mitochondrion.maltose metabolic process.starch biosynthetic process.endonuclease activity.chloroplast stroma.mRNA binding.Unknown.mRNA processing
C0	Zm00001eb334740	Known	chloroplast thylakoid.animal organ morphogenesis.positive regulation of DNA-templated transcription.anatomical structure formation involved in morphogenesis.glycine catabolic process.response to cadmium ion.chloroplast envelope.cytosolic ribosome.cell wall.leaf morphogenesis.thylakoid membrane organization.response to red light.glucose catabolic process.response to salt stress.response to far red light.chlorophyll biosynthetic process.plasma membrane.response to blue light.starch biosynthetic process.glucosinolate biosynthetic process.aromatic amino acid family biosynthetic process.cysteine biosynthetic process.Unknown.jasmonic acid biosynthetic process.response to karrikin.pentose-phosphate shunt.cell differentiation.Unknown.PSII associated light-harvesting complex II catabolic process.photosystem II assembly.unsaturated fatty acid biosynthetic process.gluconeogenesis.mitochondrial envelope.plastoglobule.chloroplast relocation.apoplast.rRNA processing.vitamin metabolic process.glycoside biosynthetic process.cellular response to hydrogen peroxide.isopentenyl diphosphate biosynthetic process, methylerythritol 4-phosphate pathway.fructose-bisphosphate aldolase activity.glycolytic process.response to abscisic acid.hydrogen peroxide catabolic process.copper ion binding.lipoate metabolic process.thylakoid lumen.NADPH regeneration.nucleolus
C0	Zm00001eb001650	Known	extrinsic component of membrane.stomatal complex morphogenesis.pentose-phosphate shunt.rRNA processing.mRNA modification.positive regulation of catalytic activity.photosystem II oxygen evolving complex.chloroplast thylakoid lumen.calcium ion binding.chloroplast photosystem II.plastid organization.cysteine biosynthetic process.photosystem II assembly.response to stress
C0	Zm00001eb387440	Known	protein phosphorylation.cytoplasm.regulation of stomatal movement.multicellular organism development.signal transduction.protein serine/threonine kinase activity.metabolic process.ATP binding
C0	Zm00001eb209990	Zm00001eb077490	
C0	Zm00001eb215480	Zm00001eb268090.Zm00001eb095480.Zm00001eb420710.Zm00001eb244510.Zm00001eb410890	cellular process.biological_process.regulation of organelle organization.cellular anatomical structure.cellular_component.molecular_function.regulation of cellular component organization.hexosyltransferase activity
C0	Zm00001eb239990	Zm00001eb047780.Zm00001eb356910.Zm00001eb067710.Zm00001eb332050.Zm00001eb000850.Zm00001eb321030.Zm00001eb111510	response to stimulus.catalytic activity.cellular process.biological_process.cellular anatomical structure.cellular_component.molecular_function.response to wounding.small molecule biosynthetic process.primary metabolic process
C0	Zm00001eb438290		
C0	Zm00001eb347790	Zm00001eb100340.Zm00001eb081330.Zm00001eb074280	cell wall macromolecule metabolic process
C0	Zm00001eb442200		
C0	Zm00001eb435400		
C0	Zm00001eb337700	Known	regulation of DNA-templated transcription.nucleus.nucleic acid binding.innate immune response.negative regulation of biological process.system development.DNA-binding transcription factor activity.transcription by RNA polymerase II.response to bacterium.membrane.carbohydrate metabolic process.zinc ion binding
C0	Zm00001eb095980	Zm00001eb095480.Zm00001eb251290.Zm00001eb403060.Zm00001eb060340.Zm00001eb295820.Zm00001eb246410.Zm00001eb190550.Zm00001eb009960	primary metabolic process.metabolic process.cellular process.biological_process.cellular anatomical structure.cellular_component.molecular_function.macromolecule metabolic process.biological regulation.nucleobase-containing compound metabolic process
C0	Zm00001eb387910	Zm00001eb403050.Zm00001eb235880.Zm00001eb210720.Zm00001eb205040	proteasome assembly.response to misfolded protein.response to topologically incorrect protein.proteasome-mediated ubiquitin-dependent protein catabolic process.proteasomal protein catabolic process.carbohydrate metabolic process.protein catabolic process.modification-dependent macromolecule catabolic process.ubiquitin-dependent protein catabolic process.modification-dependent protein catabolic process
C0	Zm00001eb264920	Known	specification of carpel identity.response to ethylene.regulation of telomere maintenance.flower morphogenesis.meiotic M phase.xylem and phloem pattern formation.meristem initiation.regulation of DNA-templated transcription.DNA-binding transcription factor activity.reciprocal meiotic recombination.DNA-templated transcription.Unknown.determination of bilateral symmetry.sequence-specific DNA binding.homologous chromosome pairing at meiosis.nucleus.meiotic DNA double-strand break formation.telomere maintenance in response to DNA damage.fatty acid catabolic process.Unknown.cellular developmental process.meristem maintenance.cytokinin-activated signaling pathway.sister chromatid cohesion.response to gamma radiation.specification of animal organ identity
C0	Zm00001eb353810	Known	response to hypoxia.starch biosynthetic process.alpha-1,4-glucan glucosyltransferase (ADP-glucose donor) activity.glycogen metabolic process.amyloplast.galactolipid biosynthetic process.plant-type cell wall organization.alcohol metabolic process.chloroplast.alpha-1,4-glucan glucosyltransferase (UDP-glucose donor) activity.Unknown.glucose metabolic process.polysaccharide catabolic process
C0	Zm00001eb406020	Zm00001eb397520.Zm00001eb025140	photorespiration.metabolic compound salvage.plastid organization.plastid membrane.transmembrane transporter activity.transporter activity
C0	Zm00001eb418510	Known	hydrolase activity.negative regulation of metabolic process.regulation of macromolecule metabolic process.localization.catechol oxidase activity.response to stimulus.Unknown.Unknown.primary metabolic process.Unknown.signaling.Unknown.Unknown.membrane.Unknown.animal organ development.positive regulation of cellular process
C0	Zm00001eb365220	Zm00001eb043650.Zm00001eb101480.Zm00001eb043100	
C0	Zm00001eb434900		
C0	Zm00001eb184010	Zm00001eb101480.Zm00001eb046220.Zm00001eb064120.Zm00001eb268180.Zm00001eb003000	plasma membrane.binding.multicellular organismal process.response to stress.cellular process.biological_process.cellular anatomical structure.cellular_component.molecular_function.regulation of cellular process
C0	Zm00001eb000400	Zm00001eb081330.Zm00001eb006670	respiratory burst.respiratory burst involved in defense response.immune effector process.ubiquitin-protein transferase activity.aminoacyltransferase activity.ubiquitin-like protein transferase activity.intracellular anatomical structure.protein ubiquitination.protein modification by small protein conjugation.immune system process
C0	Zm00001eb435430		
C0	Zm00001eb377530	Zm00001eb403050.Zm00001eb268750.Zm00001eb258170.Zm00001eb376670.Zm00001eb210720.Zm00001eb235880.Zm00001eb205500	proteasome assembly.response to misfolded protein.response to topologically incorrect protein.protein-containing complex.nuclear proteasome complex.peptidase complex.endopeptidase complex.proteasome complex.intracellular protein-containing complex.modification-dependent macromolecule catabolic process
C0	Zm00001eb440790	Zm00001eb435650	
C0	Zm00001eb185430	Zm00001eb079420.Zm00001eb325920	
C0	Zm00001eb042530	Zm00001eb366040.Zm00001eb096060.Zm00001eb325920.Zm00001eb260820.Zm00001eb083600.Zm00001eb025140.Zm00001eb397520.Zm00001eb172070	primary metabolic process.metabolic process.cellular process.biological_process.biosynthetic process.cellular anatomical structure.cellular_component.nucleobase-containing compound metabolic process.plastid membrane.RNA metabolic process
C0	Zm00001eb127520	Known	phosphatidylglycerol biosynthetic process.pollen sperm cell differentiation.response to karrikin.glycerol-3-phosphate 2-O-acyltransferase activity.dephosphorylation.fatty acid metabolic process.CDP-diacylglycerol biosynthetic process.glycerol-3-phosphate O-acyltransferase activity.1-acylglycerol-3-phosphate O-acyltransferase activity.ketone metabolic process.suberin biosynthetic process.phosphatase activity.membrane.cutin biosynthetic process.mitochondrion.small molecule biosynthetic process
C0	Zm00001eb352200	Zm00001eb380730	
C0	Zm00001eb071650	Known	cell wall.cell wall biogenesis.apoplast.xyloglucan:xyloglucosyl transferase activity.carbohydrate metabolic process.hydrolase activity, hydrolyzing O-glycosyl compounds.response to stimulus.xyloglucan metabolic process.cell wall organization
C0	Zm00001eb372190	Zm00001eb372180.Zm00001eb229430.Zm00001eb006610.Zm00001eb238670.Zm00001eb433750.Zm00001eb153830	nucleobase-containing compound catabolic process.organophosphate catabolic process.nucleoside phosphate catabolic process.purine-containing compound catabolic process.carboxylic acid metabolic process.oxoacid metabolic process.organic acid metabolic process.response to chemical.purine-containing compound metabolic process.nucleoside phosphate metabolic process
C0	Zm00001eb002560	Known	vitamin-K-epoxide reductase (warfarin-sensitive) activity.NAD(P)H dehydrogenase (quinone) activity.pentose-phosphate shunt.cell redox homeostasis.maltose metabolic process.isopentenyl diphosphate biosynthetic process, methylerythritol 4-phosphate pathway.starch biosynthetic process.glucosinolate biosynthetic process.chloroplast.membrane.Unknown.intramolecular oxidoreductase activity.photosystem II assembly
C0	Zm00001eb038410	Known	malate transmembrane transport.response to chitin.sulfate transmembrane transporter activity.intracellular transport.mitochondrial transport.Unknown.antiporter activity.phosphate transmembrane transporter activity.ethylene biosynthetic process.phosphate ion transmembrane transport.mitochondrial inner membrane.response to carbohydrate.oxaloacetate transport.oxidative phosphorylation uncoupler activity.macropinocytosis.oxaloacetate transmembrane transporter activity.response to mechanical stimulus.malate transmembrane transporter activity.thiosulfate transport.thiosulfate transmembrane transporter activity.response to wounding.membrane.succinate transmembrane transporter activity.succinate transmembrane transport
C0	Zm00001eb017790	Zm00001eb394190.Zm00001eb209360.Zm00001eb140160.Zm00001eb052650	regulation of biological process.macromolecule metabolic process.catalytic activity.biological regulation.primary metabolic process.phosphate-containing compound metabolic process.phosphorus metabolic process.metabolic process.protein metabolic process.rRNA processing
C0	Zm00001eb070280	Zm00001eb268090.Zm00001eb075050.Zm00001eb371760	
C0	Zm00001eb341450	Zm00001eb190190.Zm00001eb191540.Zm00001eb079820	
C0	Zm00001eb425680	Zm00001eb331550.Zm00001eb153830.Zm00001eb014120.Zm00001eb194260.Zm00001eb064120.Zm00001eb403050	pyridine nucleotide catabolic process.glycolytic process.ribonucleoside diphosphate catabolic process.ADP metabolic process.pyridine-containing compound catabolic process.ADP catabolic process.purine nucleoside diphosphate catabolic process.nucleoside diphosphate catabolic process.purine ribonucleoside diphosphate catabolic process.pyruvate metabolic process
C0	Zm00001eb139900	Zm00001eb237220.Zm00001eb083600.Zm00001eb056340.Zm00001eb237230.Zm00001eb260820	primary metabolic process.metabolic process.cellular process.biological_process.cellular detoxification of methylglyoxal.aldehyde catabolic process.ketone catabolic process.methylglyoxal catabolic process to lactate.methylglyoxal metabolic process.cellular detoxification of aldehyde
C0	Zm00001eb229430	Known	Unknown.ATP biosynthetic process.ketone metabolic process.vesicle.response to hydrogen peroxide.glucose catabolic process.Unknown.NAD+ metabolic process.flagellated sperm motility.response to nutrient.response to cAMP.response to estrogen.response to hypoxia.lactate biosynthetic process from pyruvate.response to xenobiotic stimulus.Unknown.Unknown.response to steroid hormone.response to glucose.cytosol.glycolytic process.response to insecticide.L-lactate dehydrogenase (NAD+) activity.Unknown.positive regulation of apoptotic process.mitochondrion.membrane.motile cilium
C0	Zm00001eb442740		
C0	Zm00001eb275410	Zm00001eb241630.Zm00001eb072680.Zm00001eb331550	
C0	Zm00001eb339900		
C0	Zm00001eb435330		
C0	Zm00001eb332610	Known	response to light stimulus.defense response to bacterium.response to chitin.protein targeting to membrane.L-ascorbic acid transmembrane transporter activity.chloroplast inner membrane.organic anion transmembrane transporter activity.Unknown.chloroplast thylakoid membrane.glucose catabolic process.inorganic diphosphate transport.nitrate transmembrane transport.defense response to fungus.phosphate transmembrane transporter activity.phosphate ion transmembrane transport.multicellular organismal process.pentose-phosphate shunt.inorganic diphosphate transmembrane transporter activity.detection of biotic stimulus.response to carbohydrate.salicylic acid biosynthetic process.MAPK cascade.sodium ion transport.response to nematode.regulation of hydrogen peroxide metabolic process.negative regulation of defense response.regulation of plant-type hypersensitive response.jasmonic acid mediated signaling pathway.Unknown.Unknown.carbohydrate:proton symporter activity.regulation of response to biotic stimulus.membrane.cellular response to water deprivation.systemic acquired resistance, salicylic acid mediated signaling pathway.NADPH regeneration
C0	Zm00001eb437110		
C0	Zm00001eb387100	Zm00001eb268750.Zm00001eb376670.Zm00001eb205500.Zm00001eb235880.Zm00001eb362020.Zm00001eb403050	protein-containing complex.threonine-type endopeptidase activity.threonine-type peptidase activity.endopeptidase activity.response to stimulus.proteasome assembly.response to misfolded protein.response to topologically incorrect protein.biological regulation.response to stress
C0	Zm00001eb258170	Known	glucose mediated signaling pathway.pollen development.microtubule severing ATPase activity.Unknown.perinuclear region of cytoplasm.gravitropism.mRNA metabolic process.cytoskeleton organization.Unknown.ATP binding.Unknown.regulation of apoptotic process.response to misfolded protein.blastocyst development.karyogamy.plasma membrane.embryo sac egg cell differentiation.proteasome-activating activity.G1/S transition of mitotic cell cycle.protein polyubiquitination.Unknown.positive regulation of ligase activity.cytosolic proteasome complex.TBP-class protein binding.positive regulation of RNA polymerase II transcription preinitiation complex assembly.regulation of amino acid metabolic process.proteasome regulatory particle, base subcomplex.proteasome core complex assembly.nuclear proteasome complex.apoptotic process.mitotic S phase.antigen processing and presentation of exogenous peptide antigen via MHC class I, TAP-dependent.nucleoplasm.Unknown.gluconeogenesis.toxin catabolic process.calmodulin binding.anaphase-promoting complex-dependent catabolic process.exogen.fatty acid beta-oxidation
C0	Zm00001eb255470	Zm00001eb205040.Zm00001eb389570.Zm00001eb391600	
C0	Zm00001eb351000	Known	tricarboxylic acid cycle.catalytic activity.respiratory chain complex II (succinate dehydrogenase).membrane.Unknown.mitochondrion.metal ion binding
C0	Zm00001eb235810	Known	nucleus.ethylene-activated signaling pathway.SCF ubiquitin ligase complex.protein-containing complex.regulation of circadian rhythm.response to stress.kinase activity.membrane.ubiquitin-dependent protein catabolic process.ubiquitin-protein transferase activity.negative regulation of ethylene-activated signaling pathway
